Year,Month,Tier,Name,Author name,Deck link,Deck list
2013,10,3,Orzhov Midrange,Patrick Chapin,https://www.mtgtop8.com/event?e=5821&d=233835&f=ST,"7 Plains
6 Swamp
4 Orzhov Guildgate
4 Temple of Silence
4 Godless Shrine
1 Mutavault
4 Soldier of the Pantheon
4 Desecration Demon
4 Precinct Captain
3 Obzedat, Ghost Council
2 Sin Collector
1 Blood Baron of Vizkopa
4 Hero's Downfall
4 Thoughtseize
3 Doom Blade
3 Read the Bones
1 Elspeth, Sun's Champion
1 Whip of Erebos
Sideboard
2 Sin Collector
1 Blood Baron of Vizkopa
1 Doom Blade
1 Elspeth, Sun's Champion
1 Devour Flesh
3 Fiendslayer Paladin
1 Last Breath
2 Lifebane Zombie
1 Pharika's Cure
1 Pithing Needle
1 Underworld Connections
"
2013,10,3,Naya Aggro,Tom Ross,https://www.mtgtop8.com/event?e=5821&d=233839&f=ST,"4 Temple of Abandon
4 Temple Garden
4 Stomping Ground
4 Sacred Foundry
3 Forest
2 Temple of Triumph
2 Plains
1 Mountain
4 Stormbreath Dragon
4 Fleecemane Lion
4 Elvish Mystic
4 Voice of Resurgence
4 Ghor-Clan Rampager
3 Loxodon Smiter
3 Boros Reckoner
1 Sylvan Caryatid
1 Scavenging Ooze
1 Polukranos, World Eater
1 Mizzium Mortars
4 Domri Rade
1 Xenagos, the Reveler
1 Chandra, Pyromaster
Sideboard
1 Scavenging Ooze
1 Mizzium Mortars
3 Unflinching Courage
1 Shock
1 Selesnya Charm
1 Pithing Needle
1 Gruul Charm
2 Glare of Heresy
2 Boros Charm
1 Arbor Colossus
1 Wear / Tear
"
2013,10,3,BWR Control,Gabriel Nieves,https://www.mtgtop8.com/event?e=5821&d=233836&f=ST,"4 Blood Crypt
4 Godless Shrine
4 Sacred Foundry
4 Temple of Silence
3 Temple of Triumph
3 Mountain
2 Swamp
1 Rakdos Guildgate
4 Desecration Demon
4 Boros Reckoner
2 Obzedat, Ghost Council
2 Blood Baron of Vizkopa
3 Anger of the Gods
3 Warleader's Helix
2 Read the Bones
2 Thoughtseize
2 Rakdos's Return
2 Hero's Downfall
2 Dreadbore
1 Doom Blade
2 Rakdos Keyrune
2 Chained to the Rocks
1 Elspeth, Sun's Champion
1 Whip of Erebos
Sideboard
1 Anger of the Gods
2 Thoughtseize
1 Rakdos's Return
1 Chandra, Pyromaster
1 Glare of Heresy
1 Lifebane Zombie
1 Mizzium Mortars
3 Shock
2 Sin Collector
2 Underworld Connections
"
2013,10,3,Devotion to Black,Kentarou Yamamoto,https://www.mtgtop8.com/event?e=5821&d=233834&f=ST,"16 Swamp
4 Mutavault
4 Temple of Silence
1 Nykthos, Shrine to Nyx
4 Gray Merchant of Asphodel
4 Lifebane Zombie
4 Desecration Demon
2 Pack Rat
1 Erebos, God of the Dead
4 Hero's Downfall
4 Doom Blade
4 Thoughtseize
2 Devour Flesh
4 Underworld Connections
2 Whip of Erebos
Sideboard
1 Erebos, God of the Dead
1 Devour Flesh
4 Pharika's Cure
1 Pithing Needle
4 Xathrid Necromancer
4 Duress
"
2013,10,3,Devotion to Gruul,Paulo Vitor Damo da Rosa,https://www.mtgtop8.com/event?e=5821&d=233837&f=ST,"11 Mountain
4 Temple of Abandon
4 Stomping Ground
4 Nykthos, Shrine to Nyx
2 Gruul Guildgate
4 Stormbreath Dragon
4 Frostburn Weird
4 Fanatic of Mogis
4 Burning-Tree Emissary
4 Boros Reckoner
4 Ash Zealot
3 Purphoros, God of the Forge
4 Domri Rade
2 Xenagos, the Reveler
2 Hammer of Purphoros
Sideboard
2 Anger of the Gods
2 Chandra, Pyromaster
2 Destructive Revelry
2 Ember Swallower
4 Mizzium Mortars
1 Ratchet Bomb
2 Shock
"
2013,8,1,Jund Midrange,Reid Duke,https://www.mtgtop8.com/event?e=5449&d=231464&f=ST,"4 Rootbound Crag
4 Stomping Ground
4 Overgrown Tomb
4 Blood Crypt
4 Woodland Cemetery
2 Swamp
2 Kessig Wolf Run
1 Dragonskull Summit
4 Thragtusk
4 Huntmaster of the Fells
3 Scavenging Ooze
3 Olivia Voldaren
4 Farseek
4 Bonfire of the Damned
2 Tragic Slip
2 Putrefy
2 Rakdos's Return
1 Mizzium Mortars
1 Abrupt Decay
1 Doom Blade
1 Dreadbore
2 Garruk, Primal Hunter
1 Rakdos Keyrune
Sideboard
1 Tragic Slip
1 Rakdos's Return
1 Barter in Blood
2 Duress
3 Liliana of the Veil
1 Curse of Death's Hold
2 Underworld Connections
1 Acidic Slime
1 Grafdigger's Cage
2 Pillar of Flame
"
2013,8,1,Gruul Midrange,Wenzel Krautmann,https://www.mtgtop8.com/event?e=5449&d=231465&f=ST,"9 Forest
6 Mountain
4 Stomping Ground
4 Rootbound Crag
1 Mutavault
4 Strangleroot Geist
4 Thundermaw Hellkite
4 Ghor-Clan Rampager
4 Flinthoof Boar
4 Arbor Elf
4 Hellrider
3 Scavenging Ooze
2 Elvish Mystic
3 Mizzium Mortars
4 Domri Rade
Sideboard
2 Pillar of Flame
2 Fog
2 Chandra, Pyromaster
4 Burning Earth
2 Bonfire of the Damned
3 Volcanic Strength
"
2013,8,2,UWx Midrange,Shahar Shenhar,https://www.mtgtop8.com/event?e=5449&d=231466&f=ST,"4 Glacial Fortress
4 Sulfur Falls
4 Steam Vents
4 Sacred Foundry
4 Hallowed Fountain
3 Clifftop Retreat
2 Moorland Haunt
1 Island
4 Restoration Angel
3 Snapcaster Mage
3 Augur of Bolas
4 Think Twice
3 Azorius Charm
3 Pillar of Flame
3 Sphinx's Revelation
3 Syncopate
2 Warleader's Helix
2 Supreme Verdict
2 Dissipate
1 Turn / Burn
1 Izzet Charm
Sideboard
1 Turn / Burn
2 Celestial Flare
1 Ratchet Bomb
3 Thundermaw Hellkite
2 Izzet Staticaster
2 Detention Sphere
3 Negate
1 Dispel
"
2013,8,3,Golgari Control,Przemek Oberbek,https://www.mtgtop8.com/event?e=5449&d=231467&f=ST,"13 Swamp
4 Woodland Cemetery
4 Overgrown Tomb
3 Mutavault
1 Forest
1 Evolving Wilds
4 Desecration Demon
4 Thragtusk
3 Scavenging Ooze
3 Lifebane Zombie
2 Disciple of Bolas
3 Sign in Blood
3 Mutilate
2 Abrupt Decay
2 Tragic Slip
2 Devour Flesh
1 Doom Blade
1 Putrefy
3 Liliana of the Veil
1 Vraska the Unseen
1 Underworld Connections
Sideboard
1 Lifebane Zombie
1 Mutilate
1 Abrupt Decay
1 Liliana of the Veil
1 Vraska the Unseen
1 Underworld Connections
3 Duress
2 Demonic Rising
2 Ratchet Bomb
1 Primeval Bounty
1 Golgari Charm
"
2013,8,3,Domri Naya,Willy Edel,https://www.mtgtop8.com/event?e=5449&d=231469&f=ST,"4 Rootbound Crag
4 Temple Garden
4 Stomping Ground
4 Sacred Foundry
3 Clifftop Retreat
3 Sunpetal Grove
1 Kessig Wolf Run
1 Forest
4 Thundermaw Hellkite
4 Voice of Resurgence
4 Avacyn's Pilgrim
4 Boros Reckoner
3 Loxodon Smiter
3 Scavenging Ooze
2 Ghor-Clan Rampager
1 Arbor Elf
1 Huntmaster of the Fells
3 Bonfire of the Damned
2 Selesnya Charm
1 Mizzium Mortars
4 Domri Rade
Sideboard
1 Mizzium Mortars
1 Ray of Revelation
1 Rest in Peace
2 Boros Charm
1 Pillar of Flame
2 Unflinching Courage
2 Burning Earth
2 Oblivion Ring
1 Celestial Flare
2 Ruric Thar, the Unbowed
"
2013,8,3,Bant Hexproof,Denniz Rachid,https://www.mtgtop8.com/event?e=5449&d=231468&f=ST,"4 Breeding Pool
4 Temple Garden
4 Sunpetal Grove
4 Hinterland Harbor
4 Hallowed Fountain
2 Glacial Fortress
4 Invisible Stalker
4 Geist of Saint Traft
4 Avacyn's Pilgrim
4 Gladecover Scout
2 Fiendslayer Paladin
1 Silverblade Paladin
1 Increasing Savagery
1 Selesnya Charm
1 Simic Charm
4 Ethereal Armor
4 Rancor
4 Spectral Flight
4 Unflinching Courage
Sideboard
4 Advent of the Wurm
2 Fog
2 Mending Touch
3 Spell Rupture
4 Voice of Resurgence
"
2013,7,1,Junk Reanimator,m0uche_,https://www.mtgtop8.com/event?e=5270&d=230385&f=ST,"1 Sever the Bloodline
2 Abrupt Decay
3 Mulch
4 Grisly Salvage
4 Unburial Rites
1 Craterhoof Behemoth
2 Arbor Elf
2 Fiend Hunter
3 Loxodon Smiter
3 Restoration Angel
4 Thragtusk
4 Avacyn's Pilgrim
4 Angel of Serenity
1 Cavern of Souls
1 Gavony Township
1 Isolated Chapel
2 Forest
3 Sunpetal Grove
3 Godless Shrine
4 Woodland Cemetery
4 Temple Garden
4 Overgrown Tomb
Sideboard
2 Trostani, Selesnya's Voice
2 Acidic Slime
2 Dead Weight
1 Gaze of Granite
1 Obzedat, Ghost Council
3 Sin Collector
3 Somberwald Sage
1 Cavern of Souls
"
2013,7,2,Jund Control,Reid Duke,https://www.mtgtop8.com/event?e=5270&d=230386&f=ST,"1 Rakdos Keyrune
2 Garruk, Primal Hunter
2 Ground Seal
1 Abrupt Decay
2 Putrefy
2 Tragic Slip
2 Pillar of Flame
2 Rakdos's Return
4 Bonfire of the Damned
4 Farseek
2 Vampire Nighthawk
3 Olivia Voldaren
4 Thragtusk
4 Huntmaster of the Fells
1 Cavern of Souls
2 Kessig Wolf Run
3 Dragonskull Summit
3 Rootbound Crag
4 Stomping Ground
4 Woodland Cemetery
4 Overgrown Tomb
4 Blood Crypt
Sideboard
2 Duress
1 Curse of Death's Hold
1 Underworld Connections
2 Ruric Thar, the Unbowed
3 Liliana of the Veil
2 Ground Seal
2 Tragic Slip
1 Pillar of Flame
1 Rakdos's Return
"
2013,7,2,Gruul Aggro,Alex Evans,https://www.mtgtop8.com/event?e=5270&d=230387&f=ST,"4 Madcap Skills
3 Pillar of Flame
4 Searing Spear
4 Boros Reckoner
4 Burning-Tree Emissary
4 Flinthoof Boar
4 Ghor-Clan Rampager
4 Hellrider
4 Rakdos Cackler
4 Stromkirk Noble
2 Temple Garden
4 Stomping Ground
4 Rootbound Crag
12 Mountain
Sideboard
3 Mizzium Mortars
3 Mark of Mutiny
3 Skullcrack
2 Electrickery
4 Volcanic Strength
"
2013,7,3,UW Flash,Pierre Dagen,https://www.mtgtop8.com/event?e=5270&d=230391&f=ST,"2 Runechanter's Pike
1 Unsummon
2 Think Twice
2 Syncopate
2 Rewind
2 Renounce the Guilds
2 Dissipate
2 Azorius Charm
3 Sphinx's Revelation
3 Supreme Verdict
3 Thought Scour
3 Snapcaster Mage
4 Restoration Angel
4 Augur of Bolas
2 Moorland Haunt
4 Hallowed Fountain
4 Glacial Fortress
5 Plains
10 Island
Sideboard
3 Terminus
1 Jace, Architect of Thought
2 Righteous Blow
2 Purify the Grave
1 Oblivion Ring
1 Negate
2 Dispel
1 Aetherling
1 Renounce the Guilds
1 Supreme Verdict
"
2013,7,3,Naya Midrange,quietfish,https://www.mtgtop8.com/event?e=5270&d=230388&f=ST,"4 Domri Rade
2 Selesnya Charm
3 Bonfire of the Damned
3 Restoration Angel
4 Voice of Resurgence
4 Thundermaw Hellkite
4 Loxodon Smiter
4 Huntmaster of the Fells
4 Boros Reckoner
4 Avacyn's Pilgrim
2 Gavony Township
3 Clifftop Retreat
3 Sunpetal Grove
4 Temple Garden
4 Stomping Ground
4 Sacred Foundry
4 Rootbound Crag
Sideboard
3 Boros Charm
2 Faith's Shield
2 Oblivion Ring
2 Pillar of Flame
2 Ray of Revelation
2 Unflinching Courage
2 Zealous Conscripts
"
2013,7,3,Bant Hexproof,Franck Sparta,https://www.mtgtop8.com/event?e=5270&d=230389&f=ST,"2 Selesnya Charm
4 Unflinching Courage
4 Ethereal Armor
4 Spectral Flight
4 Rancor
4 Avacyn's Pilgrim
4 Geist of Saint Traft
4 Invisible Stalker
4 Loxodon Smiter
4 Voice of Resurgence
1 Forest
2 Glacial Fortress
3 Sunpetal Grove
4 Breeding Pool
4 Hallowed Fountain
4 Hinterland Harbor
4 Temple Garden
Sideboard
1 Nevermore
2 Gift of Orzhova
2 Beckon Apparition
2 Pacifism
2 Nearheath Pilgrim
2 Rhox Faithmender
2 Rest in Peace
1 Restoration Angel
1 Rootborn Defenses
"
2013,7,3,Junk,Eric LaFramboise,https://www.mtgtop8.com/event?e=5270&d=230390&f=ST,"2 Garruk Relentless
4 Lingering Souls
4 Tragic Slip
1 Obzedat, Ghost Council
3 Varolz, the Scar-Striped
3 Skirsdag High Priest
3 Young Wolf
4 Cartel Aristocrat
4 Doomed Traveler
4 Voice of Resurgence
4 Blood Artist
2 Gavony Township
3 Sunpetal Grove
3 Isolated Chapel
4 Godless Shrine
4 Woodland Cemetery
4 Temple Garden
4 Overgrown Tomb
Sideboard
2 Duress
3 Deathrite Shaman
2 Sin Collector
2 Unflinching Courage
3 Abrupt Decay
2 Golgari Charm
1 Obzedat, Ghost Council
"
2013,6,1,Junk Reanimator,Mark Kelso,https://www.mtgtop8.com/event?e=5124&d=229649&f=ST,"4 Sunpetal Grove
4 Temple Garden
4 Forest
4 Overgrown Tomb
3 Woodland Cemetery
2 Godless Shrine
1 Vault of the Archangel
1 Isolated Chapel
4 Thragtusk
4 Avacyn's Pilgrim
3 Angel of Serenity
3 Restoration Angel
2 Fiend Hunter
2 Blood Baron of Vizkopa
1 Centaur Healer
4 Farseek
4 Unburial Rites
4 Grisly Salvage
3 Mulch
2 Abrupt Decay
1 Sever the Bloodline
Sideboard
2 Abrupt Decay
3 Acidic Slime
2 Deathrite Shaman
2 Sin Collector
4 Voice of Resurgence
2 Trostani, Selesnya's Voice
"
2013,6,2,Gruul Aggro,twintrouble17,https://www.mtgtop8.com/event?e=5124&d=229650&f=ST,"12 Mountain
4 Stomping Ground
4 Rootbound Crag
1 Temple Garden
4 Flinthoof Boar
4 Stromkirk Noble
4 Burning-Tree Emissary
4 Boros Reckoner
4 Rakdos Cackler
3 Ghor-Clan Rampager
3 Hellrider
3 Firefist Striker
3 Lightning Mauler
4 Pillar of Flame
3 Searing Spear
Sideboard
1 Searing Spear
2 Volcanic Strength
3 Ash Zealot
2 Blasphemous Act
2 Mizzium Mortars
2 Skullcrack
1 Tormod's Crypt
2 Traitorous Blood
"
2013,6,2,Jund midrange,John Wallace,https://www.mtgtop8.com/event?e=5124&d=229651&f=ST,"4 Overgrown Tomb
4 Woodland Cemetery
4 Stomping Ground
4 Blood Crypt
3 Dragonskull Summit
2 Forest
2 Kessig Wolf Run
2 Rootbound Crag
4 Huntmaster of the Fells
4 Thragtusk
3 Olivia Voldaren
2 Vampire Nighthawk
1 Sire of Insanity
4 Farseek
2 Bonfire of the Damned
2 Putrefy
2 Pillar of Flame
2 Mizzium Mortars
1 Rakdos's Return
1 Dreadbore
3 Garruk, Primal Hunter
2 Liliana of the Veil
2 Ground Seal
Sideboard
1 Sire of Insanity
2 Pillar of Flame
1 Dreadbore
1 Liliana of the Veil
2 Slaughter Games
1 Gaze of Granite
2 Duress
2 Abrupt Decay
1 Deadbridge Chant
2 Devour Flesh
"
2013,6,2,Aristocrats,Dylan Gauker,https://www.mtgtop8.com/event?e=5124&d=229652&f=ST,"4 Isolated Chapel
4 Blood Crypt
4 Dragonskull Summit
4 Sacred Foundry
4 Godless Shrine
2 Plains
1 Cavern of Souls
1 Clifftop Retreat
4 Cartel Aristocrat
4 Blood Artist
4 Falkenrath Aristocrat
4 Boros Reckoner
4 Doomed Traveler
2 Skirsdag High Priest
4 Tragic Slip
4 Lingering Souls
3 Blasphemous Act
1 Orzhov Charm
2 Sorin, Lord of Innistrad
Sideboard
1 Cavern of Souls
1 Blasphemous Act
2 Zealous Conscripts
1 Oblivion Ring
2 Electrickery
1 Duress
3 Mark of Mutiny
2 Appetite for Brains
2 Obzedat, Ghost Council
"
2013,6,3,UWr Midrange,Adam Fox,https://www.mtgtop8.com/event?e=5124&d=229654&f=ST,"4 Glacial Fortress
4 Sulfur Falls
4 Hallowed Fountain
4 Steam Vents
3 Sacred Foundry
3 Clifftop Retreat
2 Island
1 Moorland Haunt
1 Desolate Lighthouse
3 Restoration Angel
3 Snapcaster Mage
3 Augur of Bolas
4 Azorius Charm
3 Searing Spear
3 Sphinx's Revelation
3 Dissipate
2 Supreme Verdict
2 Turn / Burn
2 Think Twice
2 Renounce the Guilds
1 Pillar of Flame
1 Warleader's Helix
1 Syncopate
1 Assemble the Legion
Sideboard
1 Supreme Verdict
3 Pillar of Flame
2 Dispel
2 Negate
3 Rest in Peace
2 Izzet Staticaster
2 Jace, Memory Adept
"
2013,6,3,Bant Hexproof,Steven Durham,https://www.mtgtop8.com/event?e=5124&d=229655&f=ST,"4 Sunpetal Grove
4 Temple Garden
4 Hinterland Harbor
4 Hallowed Fountain
4 Breeding Pool
1 Forest
4 Geist of Saint Traft
4 Voice of Resurgence
4 Invisible Stalker
3 Avacyn's Pilgrim
2 Strangleroot Geist
4 Selesnya Charm
4 Ethereal Armor
4 Rancor
4 Spectral Flight
4 Unflinching Courage
2 Ajani, Caller of the Pride
Sideboard
1 Forest
2 Sigarda, Host of Herons
3 Rootborn Defenses
1 Azorius Charm
4 Advent of the Wurm
4 Centaur Healer
"
2013,6,3,Naya Human,Martin Charly,https://www.mtgtop8.com/event?e=5124&d=229653&f=ST,"4 Temple Garden
4 Cavern of Souls
4 Sacred Foundry
4 Stomping Ground
2 Sunpetal Grove
1 Rootbound Crag
1 Clifftop Retreat
4 Champion of the Parish
4 Experiment One
4 Frontline Medic
4 Hamlet Captain
4 Lightning Mauler
4 Burning-Tree Emissary
4 Boros Elite
4 Mayor of Avabruck
3 Thalia, Guardian of Thraben
1 Ghor-Clan Rampager
4 Searing Spear
Sideboard
2 Pacifism
2 Electrickery
2 Fiend Hunter
3 Skullcrack
3 Tormod's Crypt
3 Boros Charm
"
2013,5,1,Gruul Aggro,sneakattackkid,https://www.mtgtop8.com/event?e=4986&d=228753&f=ST,"13 Mountain
4 Rootbound Crag
4 Stomping Ground
4 Boros Reckoner
4 Burning-Tree Emissary
4 Flinthoof Boar
4 Ghor-Clan Rampager
4 Hellrider
4 Lightning Mauler
4 Rakdos Cackler
4 Stromkirk Noble
4 Pillar of Flame
3 Searing Spear
Sideboard
2 Traitorous Blood
4 Skullcrack
3 Pyreheart Wolf
2 Mizzium Mortars
4 Volcanic Strength
"
2013,5,1,Junk Reanimator,Pierre Dagen,https://www.mtgtop8.com/event?e=4986&d=228752&f=ST,"4 Woodland Cemetery
4 Temple Garden
4 Overgrown Tomb
3 Sunpetal Grove
3 Forest
2 Isolated Chapel
2 Gavony Township
2 Godless Shrine
4 Thragtusk
4 Avacyn's Pilgrim
4 Angel of Serenity
3 Restoration Angel
2 Arbor Elf
2 Fiend Hunter
2 Lotleth Troll
1 Craterhoof Behemoth
4 Grisly Salvage
4 Unburial Rites
3 Mulch
2 Lingering Souls
1 Garruk Relentless
Sideboard
1 Garruk Relentless
4 Deathrite Shaman
1 Sever the Bloodline
3 Sin Collector
2 Renounce the Guilds
1 Centaur Healer
1 Unflinching Courage
2 Acidic Slime
"
2013,5,2,Naya Human,Ben Ragan,https://www.mtgtop8.com/event?e=4986&d=228754&f=ST,"4 Stomping Ground
4 Temple Garden
4 Cavern of Souls
4 Sacred Foundry
2 Rootbound Crag
2 Clifftop Retreat
4 Boros Elite
4 Mayor of Avabruck
4 Lightning Mauler
4 Frontline Medic
4 Flinthoof Boar
4 Experiment One
4 Champion of the Parish
4 Burning-Tree Emissary
3 Thalia, Guardian of Thraben
2 Ghor-Clan Rampager
2 Boros Charm
1 Spare from Evil
Sideboard
1 Boros Charm
1 Spare from Evil
3 Tormod's Crypt
2 Fiend Hunter
2 Unflinching Courage
3 Mark of Mutiny
3 Pillar of Flame
"
2013,5,2,Patriot Midrange,peter780107,https://www.mtgtop8.com/event?e=4986&d=228757&f=ST,"4 Sulfur Falls
4 Steam Vents
4 Sacred Foundry
4 Hallowed Fountain
4 Glacial Fortress
3 Clifftop Retreat
2 Desolate Lighthouse
3 Snapcaster Mage
3 Restoration Angel
3 Boros Reckoner
2 Aurelia, the Warleader
2 Augur of Bolas
3 Sphinx's Revelation
3 Turn / Burn
2 Azorius Charm
2 Dissipate
2 Izzet Charm
2 Think Twice
2 Supreme Verdict
2 Searing Spear
2 Mizzium Mortars
2 Ral Zarek
Sideboard
1 Dissipate
1 Supreme Verdict
2 Negate
1 Jace, Memory Adept
3 Izzet Staticaster
1 Counterflux
3 Clone
1 Assemble the Legion
1 Angel of Serenity
1 Pillar of Flame
"
2013,5,2,Jund Control,Owen Turtenwald,https://www.mtgtop8.com/event?e=4986&d=228756&f=ST,"4 Stomping Ground
4 Woodland Cemetery
4 Blood Crypt
4 Overgrown Tomb
3 Rootbound Crag
2 Kessig Wolf Run
2 Dragonskull Summit
2 Cavern of Souls
4 Huntmaster of the Fells
4 Thragtusk
3 Olivia Voldaren
2 Sire of Insanity
4 Farseek
3 Bonfire of the Damned
2 Putrefy
2 Tragic Slip
2 Mizzium Mortars
1 Abrupt Decay
1 Dreadbore
1 Rakdos's Return
2 Ground Seal
2 Garruk, Primal Hunter
1 Liliana of the Veil
1 Rakdos Keyrune
Sideboard
2 Tragic Slip
1 Mizzium Mortars
1 Rakdos's Return
1 Ground Seal
2 Liliana of the Veil
2 Pillar of Flame
1 Duress
2 Vraska the Unseen
1 Deadbridge Chant
2 Vampire Nighthawk
"
2013,5,2,Aristocrats,MR_Thompson,https://www.mtgtop8.com/event?e=4986&d=228755&f=ST,"4 Sacred Foundry
4 Isolated Chapel
4 Godless Shrine
4 Dragonskull Summit
4 Blood Crypt
2 Plains
1 Vault of the Archangel
1 Cavern of Souls
4 Cartel Aristocrat
4 Falkenrath Aristocrat
4 Boros Reckoner
4 Blood Artist
4 Doomed Traveler
3 Skirsdag High Priest
4 Lingering Souls
4 Tragic Slip
3 Blasphemous Act
2 Sorin, Lord of Innistrad
Sideboard
1 Sorin, Lord of Innistrad
1 Slaughter Games
2 Obzedat, Ghost Council
2 Mark of Mutiny
1 Intangible Virtue
2 Electrickery
1 Duress
3 Dreadbore
1 Assemble the Legion
1 Zealous Conscripts
"
2013,5,3,Prime Speaker Bant,DesolateMagic,https://www.mtgtop8.com/event?e=4986&d=228759&f=ST,"4 Temple Garden
4 Breeding Pool
4 Glacial Fortress
4 Sunpetal Grove
3 Hinterland Harbor
2 Hallowed Fountain
2 Cavern of Souls
1 Kessig Wolf Run
1 Stomping Ground
4 Loxodon Smiter
3 Thragtusk
3 Restoration Angel
2 Angel of Serenity
2 Prime Speaker Zegana
2 Progenitor Mimic
4 Farseek
3 Plasm Capture
3 Selesnya Charm
3 Sphinx's Revelation
2 Supreme Verdict
2 Simic Charm
2 Detention Sphere
Sideboard
1 Progenitor Mimic
1 Selesnya Charm
1 Supreme Verdict
2 Rhox Faithmender
2 Rest in Peace
2 Negate
2 Dissipate
2 Centaur Healer
1 Aetherling
1 Oblivion Ring
"
2013,5,3,Bant Hexproof,Robert Rusch,https://www.mtgtop8.com/event?e=4986&d=228758&f=ST,"4 Temple Garden
4 Sunpetal Grove
4 Hinterland Harbor
4 Hallowed Fountain
4 Breeding Pool
2 Glacial Fortress
4 Geist of Saint Traft
4 Voice of Resurgence
4 Invisible Stalker
4 Fencing Ace
4 Avacyn's Pilgrim
2 Simic Charm
4 Ethereal Armor
4 Rancor
4 Spectral Flight
4 Unflinching Courage
Sideboard
2 Nearheath Pilgrim
1 Feeling of Dread
2 Ground Seal
2 Nevermore
2 Negate
2 Fog
4 Strangleroot Geist
"
2013,4,1,Junk Reanimator,Chris Curran,https://www.mtgtop8.com/event?e=4760&d=227485&f=ST,"4 Overgrown Tomb
4 Woodland Cemetery
4 Temple Garden
3 Forest
3 Sunpetal Grove
2 Godless Shrine
1 Gavony Township
1 Cavern of Souls
1 Vault of the Archangel
4 Thragtusk
4 Avacyn's Pilgrim
3 Angel of Serenity
3 Restoration Angel
3 Arbor Elf
3 Loxodon Smiter
2 Deathrite Shaman
2 Craterhoof Behemoth
4 Grisly Salvage
3 Mulch
3 Lingering Souls
3 Unburial Rites
Sideboard
1 Cavern of Souls
1 Deathrite Shaman
2 Sever the Bloodline
1 Vraska the Unseen
2 Obzedat, Ghost Council
2 Abrupt Decay
2 Rhox Faithmender
4 Acidic Slime
"
2013,4,2,Naya Human,Nikola Vakarelov,https://www.mtgtop8.com/event?e=4760&d=227484&f=ST,"2 Boros Charm
1 Kessig Malcontents
3 Flinthoof Boar
3 Hamlet Captain
3 Thalia, Guardian of Thraben
4 Boros Elite
4 Experiment One
4 Champion of the Parish
4 Frontline Medic
4 Mayor of Avabruck
4 Lightning Mauler
4 Burning-Tree Emissary
1 Plains
1 Rootbound Crag
2 Clifftop Retreat
4 Temple Garden
4 Sacred Foundry
4 Cavern of Souls
4 Stomping Ground
Sideboard
1 Spare from Evil
4 Pacifism
3 Nearheath Pilgrim
1 Fiend Hunter
2 Ground Seal
2 Descendants' Path
1 Boros Charm
1 Kessig Malcontents
"
2013,4,2,Gruul Aggro,mRichi,https://www.mtgtop8.com/event?e=4760&d=227486&f=ST,"12 Mountain
4 Stomping Ground
4 Rootbound Crag
1 Temple Garden
4 Burning-Tree Emissary
4 Boros Reckoner
4 Flinthoof Boar
4 Ghor-Clan Rampager
4 Lightning Mauler
4 Rakdos Cackler
4 Stromkirk Noble
3 Hellrider
4 Searing Spear
2 Pillar of Flame
2 Rancor
Sideboard
1 Pillar of Flame
2 Tormod's Crypt
2 Traitorous Blood
1 Electrickery
2 Blasphemous Act
4 Volcanic Strength
3 Skullcrack
"
2013,4,3,UWr Midrange,Gerry Thompson,https://www.mtgtop8.com/event?e=4760&d=227490&f=ST,"4 Glacial Fortress
4 Hallowed Fountain
4 Steam Vents
4 Sulfur Falls
4 Clifftop Retreat
2 Sacred Foundry
1 Island
1 Mountain
1 Plains
4 Boros Reckoner
3 Snapcaster Mage
3 Restoration Angel
2 Augur of Bolas
4 Azorius Charm
4 Thought Scour
3 Sphinx's Revelation
3 Dissipate
2 Supreme Verdict
2 Pillar of Flame
2 Think Twice
1 Electrickery
1 Harvest Pyre
1 Searing Spear
Sideboard
1 Supreme Verdict
1 Electrickery
2 Jace, Memory Adept
2 Negate
2 Dispel
3 Rest in Peace
3 Clone
1 Witchbane Orb
"
2013,4,3,Jund Control,Pat Cox,https://www.mtgtop8.com/event?e=4760&d=227487&f=ST,"4 Blood Crypt
4 Dragonskull Summit
4 Overgrown Tomb
4 Stomping Ground
4 Woodland Cemetery
2 Forest
2 Kessig Wolf Run
1 Rootbound Crag
4 Thragtusk
4 Huntmaster of the Fells
3 Olivia Voldaren
2 Arbor Elf
2 Vampire Nighthawk
4 Farseek
2 Tragic Slip
2 Bonfire of the Damned
2 Rakdos's Return
1 Abrupt Decay
1 Murder
1 Mizzium Mortars
1 Victim of Night
1 Dreadbore
2 Ground Seal
2 Garruk, Primal Hunter
1 Liliana of the Veil
Sideboard
1 Bonfire of the Damned
1 Rakdos's Return
1 Mizzium Mortars
2 Liliana of the Veil
2 Slaughter Games
1 Grafdigger's Cage
2 Underworld Connections
1 Vraska the Unseen
2 Duress
2 Pillar of Flame
"
